step_id,problem_id,run_id,pair_id,fold,prm_rating,step_type_analysis,position_bin,target_tokens,prefix_tokens,control_correct_frequency,control_correct,target_correct,danger_outcome,benefit_outcome
prm-e46e6f9adff3443b,problem-5b29870e6b483cee,3,prm-e46e6f9adff3443b|run3,2,1,essential,late,14,436,4/4,1,1,0,0
prm-e46e6f9adff3443b,problem-5b29870e6b483cee,4,prm-e46e6f9adff3443b|run4,2,1,essential,late,14,436,4/4,1,1,0,0
prm-60717bf0ef4716f2,problem-a8c4001358470f25,1,prm-60717bf0ef4716f2|run1,2,0,redundant,late,35,900,2/4,1,1,0,0
prm-60717bf0ef4716f2,problem-a8c4001358470f25,2,prm-60717bf0ef4716f2|run2,2,0,redundant,late,35,900,2/4,0,1,0,1
prm-60717bf0ef4716f2,problem-a8c4001358470f25,3,prm-60717bf0ef4716f2|run3,2,0,redundant,late,35,900,2/4,1,1,0,0
prm-60717bf0ef4716f2,problem-a8c4001358470f25,4,prm-60717bf0ef4716f2|run4,2,0,redundant,late,35,900,2/4,0,1,0,1
prm-d018213d57c7afde,problem-db4c0ed2fbf94208,1,prm-d018213d57c7afde|run1,4,1,redundant,middle,28,434,3/4,1,1,0,0
prm-d018213d57c7afde,problem-db4c0ed2fbf94208,2,prm-d018213d57c7afde|run2,4,1,redundant,middle,28,434,3/4,1,1,0,0
prm-d018213d57c7afde,problem-db4c0ed2fbf94208,3,prm-d018213d57c7afde|run3,4,1,redundant,middle,28,434,3/4,1,1,0,0
prm-d018213d57c7afde,problem-db4c0ed2fbf94208,4,prm-d018213d57c7afde|run4,4,1,redundant,middle,28,434,3/4,0,1,0,1
prm-4fe0f9ece87f57df,problem-e684634d63b6e43e,1,prm-4fe0f9ece87f57df|run1,2,1,redundant,early,27,447,4/4,1,1,0,0
prm-4fe0f9ece87f57df,problem-e684634d63b6e43e,2,prm-4fe0f9ece87f57df|run2,2,1,redundant,early,27,447,4/4,1,1,0,0
prm-4fe0f9ece87f57df,problem-e684634d63b6e43e,3,prm-4fe0f9ece87f57df|run3,2,1,redundant,early,27,447,4/4,1,1,0,0
prm-4fe0f9ece87f57df,problem-e684634d63b6e43e,4,prm-4fe0f9ece87f57df|run4,2,1,redundant,early,27,447,4/4,1,1,0,0
prm-26cc0e5d412214d1,problem-7fc009d3f808cafe,1,prm-26cc0e5d412214d1|run1,1,1,essential,late,40,791,4/4,1,1,0,0
prm-26cc0e5d412214d1,problem-7fc009d3f808cafe,2,prm-26cc0e5d412214d1|run2,1,1,essential,late,40,791,4/4,1,1,0,0
prm-26cc0e5d412214d1,problem-7fc009d3f808cafe,3,prm-26cc0e5d412214d1|run3,1,1,essential,late,40,791,4/4,1,1,0,0
prm-26cc0e5d412214d1,problem-7fc009d3f808cafe,4,prm-26cc0e5d412214d1|run4,1,1,essential,late,40,791,4/4,1,1,0,0
prm-14b4f8d6eb13ea00,problem-25b30ae82b7937f0,1,prm-14b4f8d6eb13ea00|run1,2,1,redundant,late,8,458,4/4,1,1,0,0
prm-14b4f8d6eb13ea00,problem-25b30ae82b7937f0,2,prm-14b4f8d6eb13ea00|run2,2,1,redundant,late,8,458,4/4,1,1,0,0
prm-14b4f8d6eb13ea00,problem-25b30ae82b7937f0,3,prm-14b4f8d6eb13ea00|run3,2,1,redundant,late,8,458,4/4,1,1,0,0
prm-14b4f8d6eb13ea00,problem-25b30ae82b7937f0,4,prm-14b4f8d6eb13ea00|run4,2,1,redundant,late,8,458,4/4,1,1,0,0
prm-23547b2809b8fcf4,problem-02480d2c0415a281,1,prm-23547b2809b8fcf4|run1,3,-1,harmful,middle,57,441,0/4,0,1,0,1
prm-23547b2809b8fcf4,problem-02480d2c0415a281,2,prm-23547b2809b8fcf4|run2,3,-1,harmful,middle,57,441,0/4,0,1,0,1
prm-23547b2809b8fcf4,problem-02480d2c0415a281,3,prm-23547b2809b8fcf4|run3,3,-1,harmful,middle,57,441,0/4,0,1,0,1
prm-23547b2809b8fcf4,problem-02480d2c0415a281,4,prm-23547b2809b8fcf4|run4,3,-1,harmful,middle,57,441,0/4,0,1,0,1
prm-76b2b2177dea50be,problem-27304254dfee5d97,1,prm-76b2b2177dea50be|run1,1,1,essential,late,37,645,0/4,0,1,0,1
prm-76b2b2177dea50be,problem-27304254dfee5d97,2,prm-76b2b2177dea50be|run2,1,1,essential,late,37,645,0/4,0,1,0,1
prm-76b2b2177dea50be,problem-27304254dfee5d97,3,prm-76b2b2177dea50be|run3,1,1,essential,late,37,645,0/4,0,0,0,0
prm-76b2b2177dea50be,problem-27304254dfee5d97,4,prm-76b2b2177dea50be|run4,1,1,essential,late,37,645,0/4,0,1,0,1
prm-aca8e5373e4b0749,problem-f5ace075c490ab02,1,prm-aca8e5373e4b0749|run1,2,1,essential,middle,57,503,0/4,0,0,0,0
prm-aca8e5373e4b0749,problem-f5ace075c490ab02,2,prm-aca8e5373e4b0749|run2,2,1,essential,middle,57,503,0/4,0,0,0,0
prm-aca8e5373e4b0749,problem-f5ace075c490ab02,3,prm-aca8e5373e4b0749|run3,2,1,essential,middle,57,503,0/4,0,0,0,0
prm-aca8e5373e4b0749,problem-f5ace075c490ab02,4,prm-aca8e5373e4b0749|run4,2,1,essential,middle,57,503,0/4,0,0,0,0
prm-ee1dd46f28f6c0e7,problem-7edb000570e7a5ad,1,prm-ee1dd46f28f6c0e7|run1,2,-1,harmful,late,37,492,4/4,1,1,0,0
prm-ee1dd46f28f6c0e7,problem-7edb000570e7a5ad,2,prm-ee1dd46f28f6c0e7|run2,2,-1,harmful,late,37,492,4/4,1,1,0,0
prm-ee1dd46f28f6c0e7,problem-7edb000570e7a5ad,3,prm-ee1dd46f28f6c0e7|run3,2,-1,harmful,late,37,492,4/4,1,1,0,0
prm-ee1dd46f28f6c0e7,problem-7edb000570e7a5ad,4,prm-ee1dd46f28f6c0e7|run4,2,-1,harmful,late,37,492,4/4,1,1,0,0
prm-5145212ea7e026b0,problem-f5c172c898474116,1,prm-5145212ea7e026b0|run1,1,-1,harmful,late,46,508,0/4,0,1,0,1
prm-5145212ea7e026b0,problem-f5c172c898474116,2,prm-5145212ea7e026b0|run2,1,-1,harmful,late,46,508,0/4,0,1,0,1
prm-5145212ea7e026b0,problem-f5c172c898474116,3,prm-5145212ea7e026b0|run3,1,-1,harmful,late,46,508,0/4,0,1,0,1
prm-5145212ea7e026b0,problem-f5c172c898474116,4,prm-5145212ea7e026b0|run4,1,-1,harmful,late,46,508,0/4,0,1,0,1
prm-84a947c7d146af3f,problem-18a164d5c1185eef,1,prm-84a947c7d146af3f|run1,4,0,essential,middle,52,500,4/4,1,1,0,0
prm-84a947c7d146af3f,problem-18a164d5c1185eef,2,prm-84a947c7d146af3f|run2,4,0,essential,middle,52,500,4/4,1,1,0,0
prm-84a947c7d146af3f,problem-18a164d5c1185eef,3,prm-84a947c7d146af3f|run3,4,0,essential,middle,52,500,4/4,1,1,0,0
prm-84a947c7d146af3f,problem-18a164d5c1185eef,4,prm-84a947c7d146af3f|run4,4,0,essential,middle,52,500,4/4,1,1,0,0
prm-0e94635dc190f6f1,problem-4639686b328fdf30,1,prm-0e94635dc190f6f1|run1,0,0,redundant,middle,31,746,0/4,0,1,0,1
prm-0e94635dc190f6f1,problem-4639686b328fdf30,2,prm-0e94635dc190f6f1|run2,0,0,redundant,middle,31,746,0/4,0,1,0,1
prm-0e94635dc190f6f1,problem-4639686b328fdf30,3,prm-0e94635dc190f6f1|run3,0,0,redundant,middle,31,746,0/4,0,0,0,0
prm-0e94635dc190f6f1,problem-4639686b328fdf30,4,prm-0e94635dc190f6f1|run4,0,0,redundant,middle,31,746,0/4,0,1,0,1
prm-0638bc02d0338441,problem-2ac3a772d4b2a706,1,prm-0638bc02d0338441|run1,0,1,essential,middle,43,695,4/4,1,1,0,0
prm-0638bc02d0338441,problem-2ac3a772d4b2a706,2,prm-0638bc02d0338441|run2,0,1,essential,middle,43,695,4/4,1,1,0,0
prm-0638bc02d0338441,problem-2ac3a772d4b2a706,3,prm-0638bc02d0338441|run3,0,1,essential,middle,43,695,4/4,1,1,0,0
prm-0638bc02d0338441,problem-2ac3a772d4b2a706,4,prm-0638bc02d0338441|run4,0,1,essential,middle,43,695,4/4,1,1,0,0
prm-f6029ddde78e932f,problem-1274ec9221321d04,1,prm-f6029ddde78e932f|run1,4,1,harmful,late,59,473,4/4,1,0,1,0
prm-f6029ddde78e932f,problem-1274ec9221321d04,2,prm-f6029ddde78e932f|run2,4,1,harmful,late,59,473,4/4,1,1,0,0
prm-f6029ddde78e932f,problem-1274ec9221321d04,3,prm-f6029ddde78e932f|run3,4,1,harmful,late,59,473,4/4,1,0,1,0
prm-f6029ddde78e932f,problem-1274ec9221321d04,4,prm-f6029ddde78e932f|run4,4,1,harmful,late,59,473,4/4,1,0,1,0
prm-6d0334ee1141425e,problem-80883c8d718e7942,1,prm-6d0334ee1141425e|run1,4,0,essential,late,28,505,4/4,1,1,0,0
prm-6d0334ee1141425e,problem-80883c8d718e7942,2,prm-6d0334ee1141425e|run2,4,0,essential,late,28,505,4/4,1,1,0,0
prm-6d0334ee1141425e,problem-80883c8d718e7942,3,prm-6d0334ee1141425e|run3,4,0,essential,late,28,505,4/4,1,1,0,0
prm-6d0334ee1141425e,problem-80883c8d718e7942,4,prm-6d0334ee1141425e|run4,4,0,essential,late,28,505,4/4,1,1,0,0
prm-f1ec503f118b2646,problem-f23b30541989c47c,1,prm-f1ec503f118b2646|run1,1,-1,harmful,early,83,322,0/4,0,1,0,1
prm-f1ec503f118b2646,problem-f23b30541989c47c,2,prm-f1ec503f118b2646|run2,1,-1,harmful,early,83,322,0/4,0,1,0,1
prm-f1ec503f118b2646,problem-f23b30541989c47c,3,prm-f1ec503f118b2646|run3,1,-1,harmful,early,83,322,0/4,0,1,0,1
prm-f1ec503f118b2646,problem-f23b30541989c47c,4,prm-f1ec503f118b2646|run4,1,-1,harmful,early,83,322,0/4,0,1,0,1
prm-55db6c6b79c6e553,problem-4d7f93151214ef76,1,prm-55db6c6b79c6e553|run1,4,1,redundant,late,23,672,4/4,1,1,0,0
prm-55db6c6b79c6e553,problem-4d7f93151214ef76,2,prm-55db6c6b79c6e553|run2,4,1,redundant,late,23,672,4/4,1,1,0,0
prm-55db6c6b79c6e553,problem-4d7f93151214ef76,3,prm-55db6c6b79c6e553|run3,4,1,redundant,late,23,672,4/4,1,1,0,0
prm-55db6c6b79c6e553,problem-4d7f93151214ef76,4,prm-55db6c6b79c6e553|run4,4,1,redundant,late,23,672,4/4,1,1,0,0
prm-e26a030a97cd7abe,problem-7f3bd86e5e9247de,1,prm-e26a030a97cd7abe|run1,0,1,redundant,middle,30,433,0/4,0,1,0,1
prm-e26a030a97cd7abe,problem-7f3bd86e5e9247de,2,prm-e26a030a97cd7abe|run2,0,1,redundant,middle,30,433,0/4,0,0,0,0
prm-e26a030a97cd7abe,problem-7f3bd86e5e9247de,3,prm-e26a030a97cd7abe|run3,0,1,redundant,middle,30,433,0/4,0,1,0,1
prm-e26a030a97cd7abe,problem-7f3bd86e5e9247de,4,prm-e26a030a97cd7abe|run4,0,1,redundant,middle,30,433,0/4,0,0,0,0
prm-768b381d1efb643a,problem-0f8bfc43c716b9e1,1,prm-768b381d1efb643a|run1,4,-1,harmful,middle,31,429,4/4,1,1,0,0
prm-768b381d1efb643a,problem-0f8bfc43c716b9e1,2,prm-768b381d1efb643a|run2,4,-1,harmful,middle,31,429,4/4,1,1,0,0
prm-768b381d1efb643a,problem-0f8bfc43c716b9e1,3,prm-768b381d1efb643a|run3,4,-1,harmful,middle,31,429,4/4,1,1,0,0
prm-768b381d1efb643a,problem-0f8bfc43c716b9e1,4,prm-768b381d1efb643a|run4,4,-1,harmful,middle,31,429,4/4,1,1,0,0
prm-d9d73e3c7b609d81,problem-32c3cda4fa5ff5d1,1,prm-d9d73e3c7b609d81|run1,2,0,redundant,late,9,585,4/4,1,1,0,0
prm-d9d73e3c7b609d81,problem-32c3cda4fa5ff5d1,2,prm-d9d73e3c7b609d81|run2,2,0,redundant,late,9,585,4/4,1,1,0,0
prm-d9d73e3c7b609d81,problem-32c3cda4fa5ff5d1,3,prm-d9d73e3c7b609d81|run3,2,0,redundant,late,9,585,4/4,1,1,0,0
prm-d9d73e3c7b609d81,problem-32c3cda4fa5ff5d1,4,prm-d9d73e3c7b609d81|run4,2,0,redundant,late,9,585,4/4,1,1,0,0
prm-a540f461a25e3009,problem-93d733b48692eae6,1,prm-a540f461a25e3009|run1,0,1,redundant,late,28,548,4/4,1,1,0,0
prm-a540f461a25e3009,problem-93d733b48692eae6,2,prm-a540f461a25e3009|run2,0,1,redundant,late,28,548,4/4,1,1,0,0
prm-a540f461a25e3009,problem-93d733b48692eae6,3,prm-a540f461a25e3009|run3,0,1,redundant,late,28,548,4/4,1,1,0,0
prm-a540f461a25e3009,problem-93d733b48692eae6,4,prm-a540f461a25e3009|run4,0,1,redundant,late,28,548,4/4,1,1,0,0
prm-70a8ec8eb124a0b7,problem-bd24d198763397d2,1,prm-70a8ec8eb124a0b7|run1,2,-1,harmful,early,59,409,0/4,0,0,0,0
prm-70a8ec8eb124a0b7,problem-bd24d198763397d2,2,prm-70a8ec8eb124a0b7|run2,2,-1,harmful,early,59,409,0/4,0,0,0,0
prm-70a8ec8eb124a0b7,problem-bd24d198763397d2,3,prm-70a8ec8eb124a0b7|run3,2,-1,harmful,early,59,409,0/4,0,1,0,1
prm-70a8ec8eb124a0b7,problem-bd24d198763397d2,4,prm-70a8ec8eb124a0b7|run4,2,-1,harmful,early,59,409,0/4,0,0,0,0
prm-32376b54c0a0b41a,problem-c16492850cbf8813,1,prm-32376b54c0a0b41a|run1,3,1,essential,late,27,651,4/4,1,1,0,0
prm-32376b54c0a0b41a,problem-c16492850cbf8813,2,prm-32376b54c0a0b41a|run2,3,1,essential,late,27,651,4/4,1,1,0,0
prm-32376b54c0a0b41a,problem-c16492850cbf8813,3,prm-32376b54c0a0b41a|run3,3,1,essential,late,27,651,4/4,1,1,0,0
prm-32376b54c0a0b41a,problem-c16492850cbf8813,4,prm-32376b54c0a0b41a|run4,3,1,essential,late,27,651,4/4,1,1,0,0
prm-decee9499f5fb0d7,problem-ab7e10c4af73c9ed,1,prm-decee9499f5fb0d7|run1,1,-1,harmful,late,30,504,0/4,0,1,0,1
prm-decee9499f5fb0d7,problem-ab7e10c4af73c9ed,2,prm-decee9499f5fb0d7|run2,1,-1,harmful,late,30,504,0/4,0,1,0,1
prm-decee9499f5fb0d7,problem-ab7e10c4af73c9ed,3,prm-decee9499f5fb0d7|run3,1,-1,harmful,late,30,504,0/4,0,1,0,1
prm-decee9499f5fb0d7,problem-ab7e10c4af73c9ed,4,prm-decee9499f5fb0d7|run4,1,-1,harmful,late,30,504,0/4,0,1,0,1
prm-059a20c710a38a1d,problem-5acc6365946cc933,1,prm-059a20c710a38a1d|run1,4,0,redundant,middle,27,507,4/4,1,1,0,0
prm-059a20c710a38a1d,problem-5acc6365946cc933,2,prm-059a20c710a38a1d|run2,4,0,redundant,middle,27,507,4/4,1,1,0,0
prm-059a20c710a38a1d,problem-5acc6365946cc933,3,prm-059a20c710a38a1d|run3,4,0,redundant,middle,27,507,4/4,1,1,0,0
prm-059a20c710a38a1d,problem-5acc6365946cc933,4,prm-059a20c710a38a1d|run4,4,0,redundant,middle,27,507,4/4,1,1,0,0
prm-7b9dea52f656c0bc,problem-fdd18857dfc203ee,1,prm-7b9dea52f656c0bc|run1,4,1,essential,middle,24,403,4/4,1,1,0,0
prm-7b9dea52f656c0bc,problem-fdd18857dfc203ee,2,prm-7b9dea52f656c0bc|run2,4,1,essential,middle,24,403,4/4,1,1,0,0
prm-7b9dea52f656c0bc,problem-fdd18857dfc203ee,3,prm-7b9dea52f656c0bc|run3,4,1,essential,middle,24,403,4/4,1,1,0,0
prm-7b9dea52f656c0bc,problem-fdd18857dfc203ee,4,prm-7b9dea52f656c0bc|run4,4,1,essential,middle,24,403,4/4,1,1,0,0
prm-ab761a525cce7441,problem-af2fadb634c99ff9,1,prm-ab761a525cce7441|run1,2,1,essential,middle,45,385,0/4,0,1,0,1
prm-ab761a525cce7441,problem-af2fadb634c99ff9,2,prm-ab761a525cce7441|run2,2,1,essential,middle,45,385,0/4,0,1,0,1
prm-ab761a525cce7441,problem-af2fadb634c99ff9,3,prm-ab761a525cce7441|run3,2,1,essential,middle,45,385,0/4,0,1,0,1
prm-ab761a525cce7441,problem-af2fadb634c99ff9,4,prm-ab761a525cce7441|run4,2,1,essential,middle,45,385,0/4,0,1,0,1
prm-65c1f64f7a99498a,problem-150eaf9aec741382,1,prm-65c1f64f7a99498a|run1,0,1,essential,early,36,294,4/4,1,1,0,0
prm-65c1f64f7a99498a,problem-150eaf9aec741382,2,prm-65c1f64f7a99498a|run2,0,1,essential,early,36,294,4/4,1,1,0,0
prm-65c1f64f7a99498a,problem-150eaf9aec741382,3,prm-65c1f64f7a99498a|run3,0,1,essential,early,36,294,4/4,1,1,0,0
prm-65c1f64f7a99498a,problem-150eaf9aec741382,4,prm-65c1f64f7a99498a|run4,0,1,essential,early,36,294,4/4,1,1,0,0
prm-8bd9e6649bc32eb5,problem-cb95bc64c75cf167,1,prm-8bd9e6649bc32eb5|run1,4,1,essential,middle,39,662,4/4,1,1,0,0
prm-8bd9e6649bc32eb5,problem-cb95bc64c75cf167,2,prm-8bd9e6649bc32eb5|run2,4,1,essential,middle,39,662,4/4,1,1,0,0
prm-8bd9e6649bc32eb5,problem-cb95bc64c75cf167,3,prm-8bd9e6649bc32eb5|run3,4,1,essential,middle,39,662,4/4,1,1,0,0
prm-8bd9e6649bc32eb5,problem-cb95bc64c75cf167,4,prm-8bd9e6649bc32eb5|run4,4,1,essential,middle,39,662,4/4,1,1,0,0
prm-85a7807d849d0e61,problem-32b099c0f5aec3b1,1,prm-85a7807d849d0e61|run1,1,0,redundant,late,17,631,4/4,1,1,0,0
prm-85a7807d849d0e61,problem-32b099c0f5aec3b1,2,prm-85a7807d849d0e61|run2,1,0,redundant,late,17,631,4/4,1,1,0,0
prm-85a7807d849d0e61,problem-32b099c0f5aec3b1,3,prm-85a7807d849d0e61|run3,1,0,redundant,late,17,631,4/4,1,1,0,0
prm-85a7807d849d0e61,problem-32b099c0f5aec3b1,4,prm-85a7807d849d0e61|run4,1,0,redundant,late,17,631,4/4,1,1,0,0
prm-02ed1bb8af1a120d,problem-dbe25f76577aa227,1,prm-02ed1bb8af1a120d|run1,0,1,redundant,early,56,396,0/4,0,0,0,0
prm-02ed1bb8af1a120d,problem-dbe25f76577aa227,2,prm-02ed1bb8af1a120d|run2,0,1,redundant,early,56,396,0/4,0,0,0,0
prm-02ed1bb8af1a120d,problem-dbe25f76577aa227,3,prm-02ed1bb8af1a120d|run3,0,1,redundant,early,56,396,0/4,0,0,0,0
prm-02ed1bb8af1a120d,problem-dbe25f76577aa227,4,prm-02ed1bb8af1a120d|run4,0,1,redundant,early,56,396,0/4,0,0,0,0
prm-d4c3a3c1d1cb0d1f,problem-b498a7ba21bcc97c,1,prm-d4c3a3c1d1cb0d1f|run1,3,-1,harmful,middle,27,459,4/4,1,1,0,0
prm-d4c3a3c1d1cb0d1f,problem-b498a7ba21bcc97c,2,prm-d4c3a3c1d1cb0d1f|run2,3,-1,harmful,middle,27,459,4/4,1,1,0,0
prm-d4c3a3c1d1cb0d1f,problem-b498a7ba21bcc97c,3,prm-d4c3a3c1d1cb0d1f|run3,3,-1,harmful,middle,27,459,4/4,1,1,0,0
prm-d4c3a3c1d1cb0d1f,problem-b498a7ba21bcc97c,4,prm-d4c3a3c1d1cb0d1f|run4,3,-1,harmful,middle,27,459,4/4,1,1,0,0
prm-cb73032ead9c7309,problem-eed9594538d18b57,1,prm-cb73032ead9c7309|run1,3,0,harmful,middle,25,523,0/4,0,0,0,0
prm-cb73032ead9c7309,problem-eed9594538d18b57,2,prm-cb73032ead9c7309|run2,3,0,harmful,middle,25,523,0/4,0,0,0,0
prm-cb73032ead9c7309,problem-eed9594538d18b57,3,prm-cb73032ead9c7309|run3,3,0,harmful,middle,25,523,0/4,0,0,0,0
prm-cb73032ead9c7309,problem-eed9594538d18b57,4,prm-cb73032ead9c7309|run4,3,0,harmful,middle,25,523,0/4,0,0,0,0
prm-45906351f0903519,problem-a66962fe3ac65ca5,1,prm-45906351f0903519|run1,0,1,essential,middle,35,491,0/4,0,0,0,0
prm-45906351f0903519,problem-a66962fe3ac65ca5,2,prm-45906351f0903519|run2,0,1,essential,middle,35,491,0/4,0,0,0,0
prm-45906351f0903519,problem-a66962fe3ac65ca5,3,prm-45906351f0903519|run3,0,1,essential,middle,35,491,0/4,0,0,0,0
prm-45906351f0903519,problem-a66962fe3ac65ca5,4,prm-45906351f0903519|run4,0,1,essential,middle,35,491,0/4,0,0,0,0
prm-00c77d8adaa4cb57,problem-81b70497c6720b0f,1,prm-00c77d8adaa4cb57|run1,0,-1,harmful,early,23,339,0/4,0,0,0,0
prm-00c77d8adaa4cb57,problem-81b70497c6720b0f,2,prm-00c77d8adaa4cb57|run2,0,-1,harmful,early,23,339,0/4,0,0,0,0
prm-00c77d8adaa4cb57,problem-81b70497c6720b0f,3,prm-00c77d8adaa4cb57|run3,0,-1,harmful,early,23,339,0/4,0,0,0,0
prm-00c77d8adaa4cb57,problem-81b70497c6720b0f,4,prm-00c77d8adaa4cb57|run4,0,-1,harmful,early,23,339,0/4,0,0,0,0
prm-eb13f69f057980c9,problem-ad5b14b23ed9a9ea,1,prm-eb13f69f057980c9|run1,3,0,redundant,late,19,532,4/4,1,1,0,0
prm-eb13f69f057980c9,problem-ad5b14b23ed9a9ea,2,prm-eb13f69f057980c9|run2,3,0,redundant,late,19,532,4/4,1,1,0,0
prm-eb13f69f057980c9,problem-ad5b14b23ed9a9ea,3,prm-eb13f69f057980c9|run3,3,0,redundant,late,19,532,4/4,1,1,0,0
prm-eb13f69f057980c9,problem-ad5b14b23ed9a9ea,4,prm-eb13f69f057980c9|run4,3,0,redundant,late,19,532,4/4,1,1,0,0
prm-77fc0b169d8585bc,problem-dedb35fff0a06a5e,1,prm-77fc0b169d8585bc|run1,3,-1,harmful,early,23,365,0/4,0,1,0,1
prm-77fc0b169d8585bc,problem-dedb35fff0a06a5e,2,prm-77fc0b169d8585bc|run2,3,-1,harmful,early,23,365,0/4,0,1,0,1
prm-77fc0b169d8585bc,problem-dedb35fff0a06a5e,3,prm-77fc0b169d8585bc|run3,3,-1,harmful,early,23,365,0/4,0,1,0,1
prm-77fc0b169d8585bc,problem-dedb35fff0a06a5e,4,prm-77fc0b169d8585bc|run4,3,-1,harmful,early,23,365,0/4,0,1,0,1
prm-2595a51b9bc687a5,problem-4eb54cd64aed6e3c,1,prm-2595a51b9bc687a5|run1,1,0,redundant,late,26,604,4/4,1,1,0,0
prm-2595a51b9bc687a5,problem-4eb54cd64aed6e3c,2,prm-2595a51b9bc687a5|run2,1,0,redundant,late,26,604,4/4,1,1,0,0
prm-2595a51b9bc687a5,problem-4eb54cd64aed6e3c,3,prm-2595a51b9bc687a5|run3,1,0,redundant,late,26,604,4/4,1,1,0,0
prm-2595a51b9bc687a5,problem-4eb54cd64aed6e3c,4,prm-2595a51b9bc687a5|run4,1,0,redundant,late,26,604,4/4,1,1,0,0
prm-310884399c5179a6,problem-de4a1c58ecef901b,1,prm-310884399c5179a6|run1,1,-1,harmful,middle,72,393,0/4,0,1,0,1
prm-310884399c5179a6,problem-de4a1c58ecef901b,2,prm-310884399c5179a6|run2,1,-1,harmful,middle,72,393,0/4,0,1,0,1
prm-310884399c5179a6,problem-de4a1c58ecef901b,3,prm-310884399c5179a6|run3,1,-1,harmful,middle,72,393,0/4,0,1,0,1
prm-310884399c5179a6,problem-de4a1c58ecef901b,4,prm-310884399c5179a6|run4,1,-1,harmful,middle,72,393,0/4,0,1,0,1
prm-98214e328bc84341,problem-210778075950cc2d,1,prm-98214e328bc84341|run1,4,-1,harmful,middle,37,407,0/4,0,1,0,1
prm-98214e328bc84341,problem-210778075950cc2d,2,prm-98214e328bc84341|run2,4,-1,harmful,middle,37,407,0/4,0,1,0,1
prm-98214e328bc84341,problem-210778075950cc2d,3,prm-98214e328bc84341|run3,4,-1,harmful,middle,37,407,0/4,0,1,0,1
prm-98214e328bc84341,problem-210778075950cc2d,4,prm-98214e328bc84341|run4,4,-1,harmful,middle,37,407,0/4,0,1,0,1
prm-16428e60085cafa9,problem-30257ce512a9dbe4,1,prm-16428e60085cafa9|run1,0,1,essential,late,25,684,4/4,1,1,0,0
prm-16428e60085cafa9,problem-30257ce512a9dbe4,2,prm-16428e60085cafa9|run2,0,1,essential,late,25,684,4/4,1,1,0,0
prm-16428e60085cafa9,problem-30257ce512a9dbe4,3,prm-16428e60085cafa9|run3,0,1,essential,late,25,684,4/4,1,1,0,0
prm-16428e60085cafa9,problem-30257ce512a9dbe4,4,prm-16428e60085cafa9|run4,0,1,essential,late,25,684,4/4,1,1,0,0
prm-ac91d34d7871bcbc,problem-f63d2aeb1dcb4877,1,prm-ac91d34d7871bcbc|run1,0,0,essential,middle,36,475,4/4,1,0,1,0
prm-ac91d34d7871bcbc,problem-f63d2aeb1dcb4877,2,prm-ac91d34d7871bcbc|run2,0,0,essential,middle,36,475,4/4,1,0,1,0
prm-ac91d34d7871bcbc,problem-f63d2aeb1dcb4877,3,prm-ac91d34d7871bcbc|run3,0,0,essential,middle,36,475,4/4,1,0,1,0
prm-ac91d34d7871bcbc,problem-f63d2aeb1dcb4877,4,prm-ac91d34d7871bcbc|run4,0,0,essential,middle,36,475,4/4,1,1,0,0
prm-923c29c44fa03eb6,problem-c0364fc64487e4ec,1,prm-923c29c44fa03eb6|run1,0,-1,essential,late,25,629,4/4,1,1,0,0
prm-923c29c44fa03eb6,problem-c0364fc64487e4ec,2,prm-923c29c44fa03eb6|run2,0,-1,essential,late,25,629,4/4,1,1,0,0
prm-923c29c44fa03eb6,problem-c0364fc64487e4ec,3,prm-923c29c44fa03eb6|run3,0,-1,essential,late,25,629,4/4,1,1,0,0
prm-923c29c44fa03eb6,problem-c0364fc64487e4ec,4,prm-923c29c44fa03eb6|run4,0,-1,essential,late,25,629,4/4,1,1,0,0
prm-a774fd18d4116fb7,problem-7f472ed5afd0fbc0,1,prm-a774fd18d4116fb7|run1,2,0,redundant,early,12,284,4/4,1,1,0,0
prm-a774fd18d4116fb7,problem-7f472ed5afd0fbc0,2,prm-a774fd18d4116fb7|run2,2,0,redundant,early,12,284,4/4,1,1,0,0
prm-a774fd18d4116fb7,problem-7f472ed5afd0fbc0,3,prm-a774fd18d4116fb7|run3,2,0,redundant,early,12,284,4/4,1,1,0,0
prm-a774fd18d4116fb7,problem-7f472ed5afd0fbc0,4,prm-a774fd18d4116fb7|run4,2,0,redundant,early,12,284,4/4,1,1,0,0
prm-bc4cdb54673acb6b,problem-4639686b328fdf30,1,prm-bc4cdb54673acb6b|run1,0,0,redundant,early,27,362,0/4,0,0,0,0
prm-bc4cdb54673acb6b,problem-4639686b328fdf30,2,prm-bc4cdb54673acb6b|run2,0,0,redundant,early,27,362,0/4,0,0,0,0
prm-bc4cdb54673acb6b,problem-4639686b328fdf30,3,prm-bc4cdb54673acb6b|run3,0,0,redundant,early,27,362,0/4,0,0,0,0
prm-bc4cdb54673acb6b,problem-4639686b328fdf30,4,prm-bc4cdb54673acb6b|run4,0,0,redundant,early,27,362,0/4,0,0,0,0
prm-911d5b9b5b289e39,problem-234b319021dcf2a6,1,prm-911d5b9b5b289e39|run1,3,-1,harmful,early,111,398,0/4,0,0,0,0
prm-911d5b9b5b289e39,problem-234b319021dcf2a6,2,prm-911d5b9b5b289e39|run2,3,-1,harmful,early,111,398,0/4,0,0,0,0
